119	1323	6	6.75
205	250	6	11.31
136	2519	3	9.87
9	643	8	8.69
107	347	36	16.01
586	4036	3	24.91
142	909	4	8.6
276	486	3	7.2
251	881	3	9.95
2511	176	3	12.87
375	195	4	6.85
642	102	28	11.28
3139	139	3	12.23
347	107	36	16.01
938	116	10	9.02
551	469	3	10.96
105	2734	8	9.65
155	699	4	7.83
319	318	4	9.83
703	283	3	9.27
109	3598	5	10.07
120	275	19	13.55
775	277	7	35.64
144	1542	3	7.49
1131	1528	3	22.05
115	7689	3	11.06
3414	102	7	9.52
16	3695	4	13.8
504	102	32	6.79
6	9	4	9.76
2681	120	4	7.24
107	104	1421	19.92
156	118	42	19.94
7414	107	3	6.95
142	756	4	7.1
276	111	48	67.51
1608	107	10	7.85
2608	12	9	9.84
102	1113	18	9.28
531	895	5	30.2
2887	547	5	44.53
125	1142	5	7.04
1107	208	3	9.87
12	689	28	7.71
104	4174	5	8.68
455	230	5	14.47
135	1664	5	17.34
1401	4231	4	47.04
116	5059	3	7.41
228	193	7	13.26
1063	118	8	9.61
123	58	23	8
1595	113	12	27.83
147	188	10	9.84
475	158	5	9.03
4403	120	4	13.77
103	1986	10	7.51
239	101	51	18.13
107	3040	7	10.95
557	205	4	9.87
1201	130	6	16.53
308	117	18	8.8
4215	103	5	7.96
105	130	185	21.64
302	1594	4	22.12
1008	155	4	10.43
191	1195	3	9.48
128	108	128	8.44
146	961	5	13.8
108	1146	11	7.87
1386	855	3	19.83
593	121	10	6.97
414	287	4	11.36
196	216	10	23.94
824	6539	3	35.16
527	372	44	478.58
133	438	9	17.14
362	106	38	13.46
5176	121	3	9.18
169	530	5	10.93
1101	2	5	7.02
289	119	23	20.81
218	105	59	11.59
214	124	15	6.88
279	506	4	12.29
120	2681	4	7.24
150	1183	3	6.9
1712	265	3	14.28
7264	2071	3	41.17
4942	442	4	42.55
185	607	4	9.24
568	697	3	12.83
336	286	4	9.99
138	415	42	257.57
4208	338	3	23.46
111	1260	11	15.06
511	3432	3	23.24
1521	802	3	19.79
108	589	17	6.66
4010	124	3	8.05
118	961	12	22.29
197	211	6	9.28
242	561	3	7.26
124	799	7	7.57
318	280	11	47.09
106	5691	4	7.84
182	289	5	7
106	3562	7	13.73
106	5631	4	7.84
503	332	4	13.25
103	2554	8	7.66
428	310	3	7.22
357	327	3	6.91
286	541	4	13.47
392	106	40	22.27
2025	146	4	15.4
6139	121	3	9.18
154	3114	3	14.03
109	797	16	13.56
2109	108	8	9.79
596	164	8	25.38
104	1749	11	7.82
286	474	3	7.66
318	119	20	16.59
386	4318	5	51.59
134	104	154	8.91
273	127	15	19.46
108	4791	4	6.98
121	1885	8	19.7
102	554	37	24.13
252	823	3	10.36
619	197	4	10.19
161	208	9	12.48
105	5830	4	7.46
1465	12	16	11.63
329	1487	4	23.15
108	4739	4	6.98
102	352	50	22.34
121	2005	5	7.69
110	3312	5	7.9
7035	57	3	15.99
894	127	5	6.75
2391	141	4	17.18
6173	107	4	9.27
1791	181	3	11.04
288	502	3	7.59
154	240	8	11.21
102	3857	6	8.16
2825	2826	8	130.09
105	398	37	14.16
1074	6380	3	37.44
111	222	30	7.65
9	2568	4	9.76
963	101	23	9.4
5188	1839	4	55.31
3137	117	4	6.86
105	501	41	46.77
160	110	60	10.54
101	2054	12	7.91
101	1978	12	7.91
1834	8	5	10.43
151	146	14	12.15
313	101	69	21.7
2280	108	7	7.78
259	117	29	30.7
4934	105	4	7.46
479	121	12	7.59
809	196	3	7.27
495	481	3	10.31
5484	109	4	11.97
551	495	3	11.09
45	588	3	9.11
375	148	6	9.39
236	1528	3	12.96
418	102	41	16.09
156	484	5	9.03
118	5363	3	9.21
652	504	5	25.62
107	423	29	10.75
5097	453	4	42.71
305	235	4	8.26
111	2912	5	7.75
3772	102	6	8.16
346	955	3	12.11
141	118	99	141.67
1069	6270	3	37.14
136	753	5	9.93
811	102	23	10.21
109	3469	5	7.6
106	770	24	20.58
16	3714	3	7.98
3414	57	3	7.01
120	208	26	16.98
927	109	11	7.17
510	504	3	11.21
429	12	44	13.71
183	190	9	14.46
4	531	3	8.92
883	311	26	286.69
4	361	12	62.4
1860	230	3	13.87
106	634	23	11.41
201	375	4	7.27
113	2023	7	9.93
116	4861	4	10.77
340	322	3	7.17
548	441	5	23.38
405	6665	3	31.27
102	183	98	16.4
1022	1224	3	19.75
107	7312	3	6.95
761	181	4	10.91
5199	547	3	28.42
102	116	816	21.38
108	3053	6	9.25
418	1510	3	16.72
901	172	3	6.84
111	3749	4	6.87
600	221	3	7.01
113	601	14	6.89
432	268	5	16.45
217	313	4	6.97
571	277	6	24.93
288	127	10	7.33
2801	125	4	10.34
1797	135	3	8.02
178	104	90	18.5
316	514	6	24.62
361	204	42	308.73
844	102	27	25.04
106	1966	10	10.68
1769	102	12	7.67
510	1163	4	24.28
109	2346	7	10.26
106	1914	10	8.39
120	1523	10	26.55
277	207	6	13.14
4318	175	5	41.44
296	105	54	30.05
1176	124	5	6.7
707	103	26	13.93
783	1057	3	17.46
741	661	4	22.02
220	600	3	7.22
372	6479	3	30.55
286	101	67	10.16
533	191	42	360.65
6891	110	3	9.18
1197	2	5	7.87
258	151	8	11.6
116	1160	9	11.64
1060	128	7	17.37
109	927	11	7.17
337	827	3	11.01
3183	227	3	18.3
428	442	5	20.61
746	293	3	9.76
955	353	4	18.94
862	229	3	9.31
116	7483	3	11.59
104	2019	10	8.73
366	775	4	17.27
102	4679	5	6.8
108	566	23	20.59
267	171	8	15.73
277	501	3	7.52
5413	115	4	14.74
336	110	30	19.3
1319	458	3	15.89
277	458	6	22.51
502	1003	9	66.68
9	3587	3	8.16
108	463	22	10.3
102	4891	5	6.8
277	398	7	26.42
336	236	5	12.86
129	250	12	12.14
1163	101	20	13.19
890	577	3	14.55
753	1228	4	27.49
7125	185	3	25.68
120	6139	3	9.63
192	759	3	7.44
1959	743	4	34.19
106	5562	4	7.84
101	954	22	8.83
2981	119	4	7.79
116	1518	7	7.94
144	2804	3	11.13
221	262	5	9.29
103	4651	5	7.96
884	289	3	10.69
12	3224	7	7.65
135	2234	3	9.06
130	1070	4	7.4
249	291	5	11.18
127	1645	4	7.77
244	2019	6	39.73
590	373	3	9.77
405	305	3	6.85
107	7499	3	6.95
124	4616	3	9.49
1136	193	3	9.36
1537	135	4	11.36
102	537	30	7.53
132	1126	4	7.83
105	3709	6	11.19
5543	116	3	7.41
108	2694	6	7.34
187	109	46	8.44
237	601	4	12.15
309	1436	5	28.84
103	705	26	15.73
351	1029	3	12.88
119	3019	5	12.58
288	525	3	7.95
106	1793	11	9.85
227	177	17	55.73
6173	120	3	9.63
144	576	5	8.98
5508	104	4	6.95
6506	111	3	10.29
178	549	4	8.31
115	531	16	10.44
111	2723	6	12.38
15	16	7	15.47
107	174	66	7.62
2645	131	3	9.73
166	437	5	8.89
276	285	4	8.23
528	1452	3	17.04
102	1245	19	25.87
137	261	8	8.26
517	419	3	9.76
419	195	4	7.57
3364	127	3	8.88
109	5333	4	11.97
1154	111	10	9.61
304	832	3	10.29
5093	1232	4	52.04
110	2567	6	8.37
1337	251	3	12.76
104	4193	5	8.68
1074	6583	3	37.44
2143	302	3	16.7
163	1361	3	8.47
149	2049	4	16.61
1577	1244	3	23.12
108	1328	13	18.66
379	153	6	9.87
9	2364	5	13.62
114	3325	5	10.15
4494	110	4	7.73
3035	108	5	7.01
942	108	17	20.03
2783	126	4	9.91
593	159	5	11.21
599	260	4	12.74
159	655	5	12.5
5948	6506	3	50.17
5187	1314	3	33.95
1184	117	8	10.03
214	101	98	34.21
109	1942	7	7.19
244	741	5	19.58
1101	105	15	7.47
4505	108	4	6.98
1413	103	13	6.95
106	4329	5	9.8
101	1797	13	8.57
110	845	19	25.74
881	743	3	16.88
1581	142	3	7.96
115	1631	10	19.51
12	304	55	6.9
681	463	3	11.92
116	2552	5	8.21
104	4886	5	8.68
2878	2891	7	115.7
12	238	73	12.89
204	3612	3	18.52
12	157	145	17.87
615	166	6	16.38
488	101	45	14.89
3668	155	3	15.23
1148	169	3	7.95
374	108	24	6.68
109	3669	5	10.07
338	180	8	20.61
12	112	1241	86.77
240	489	4	11.35
5830	106	4	7.84
131	126	42	11.86
2852	105	7	8.03
2780	119	4	6.74
269	103	54	11.72
107	681	20	9.87
310	459	4	12.39
9	436	9	6.9
102	1805	12	16.33
310	510	3	8.5
5809	112	3	10.16
105	4526	5	9.33
3496	16	4	12.03
323	837	3	11.25
12	3048	8	8.75
2878	109	6	12.73
1353	107	14	16.4
6599	176	3	24.87
657	109	16	7.94
1325	131	4	8.56
6665	383	3	31.16
120	4271	3	7.61
3477	174	3	15.51
718	742	4	23.33
108	7934	3	8.58
125	3526	3	7.5
5362	116	3	7.41
124	1510	9	28.55
2921	154	5	28.63
112	3308	7	23.73
343	689	5	22.1
105	650	23	9.93
117	354	33	58.3
290	455	3	7.07
692	290	3	9.17
2787	174	3	13.67
1887	9	5	10.58
1923	141	3	8.43
101	529	40	9.75
743	1959	4	34.19
6831	113	3	10.41
2554	177	3	13.9
109	12	1466	67.97
311	221	4	9.96
105	2102	10	9.85
4258	122	5	24.38
257	113	29	12.91
121	3731	5	17.24
512	129	7	8.99
1375	116	10	17.82
421	152	12	37.42
919	143	4	8.47
107	5408	4	9.27
1005	12	22	13.76
7119	1224	3	37.76
209	538	23	151.58
519	101	39	9.28
8183	110	3	9.18
648	105	23	9.93
127	4166	3	10.03
333	147	9	17.48
192	5183	4	35.05
127	6128	3	13.64
106	1202	15	11.64
115	1043	9	7.22
104	5989	4	6.95
6224	1030	3	36.86
154	623	4	7.05
386	415	42	410.12
103	272	52	8.89
132	1805	3	7.45
143	106	118	15.53
134	725	12	42.14
629	101	37	17.72
107	1951	11	19.37
108	4412	4	6.98
4224	105	5	9.33
5285	105	4	7.46
149	5171	3	19.21
138	4318	5	36.99
105	3320	7	13.06
1241	203	3	10.23
7745	115	3	11.06
431	124	16	25.63
105	5441	4	7.46
498	297	3	7.9
441	628	3	12.27
9	7467	3	16.05
102	1045	18	7.47
131	1141	4	7.76
5632	121	3	9.18
386	101	54	11.88
4574	103	5	7.96
4458	112	4	8.96
6041	105	4	7.46
57	901	8	13.18
766	105	20	6.98
188	147	10	9.84
2187	123	4	7.48
316	892	4	17.36
113	103	869	14.42
192	2860	8	70.37
109	4815	4	7.47
2550	227	3	16.44
227	991	3	10.91
135	265	11	17.49
555	452	3	10.59
110	6017	4	12.24
103	372	55	49.47
264	382	4	10.23
113	245	31	13.35
2113	686	3	20.94
720	360	3	10.8
1231	8	5	6.72
108	4531	4	6.98
8	14	684	18.53
607	108	36	79.44
344	4349	3	23.46
5387	105	4	7.46
122	4101	3	6.85
102	790	27	18.57
121	1116	8	10.19
102	610	33	22.42
171	225	9	16.87
1190	2963	6	67.59
252	436	3	6.67
102	686	26	9.59
200	2028	3	13.18
158	432	5	8.35
101	326	66	26.57
515	104	30	11.17
109	553	19	10.04
2925	9	4	12.28
101	195	113	15.52
192	572	5	14.58
233	17	7	11.88
145	1806	3	11.39
848	850	3	16.22
101	131	283	8.16
1837	109	11	22.79
159	1223	3	7.59
118	271	20	12.74
146	1462	3	7.87
209	6424	3	27.09
140	305	13	29.66
102	2586	9	12.24
140	113	65	9.42
633	104	28	15.75
149	516	6	13.34
118	125	106	23.18
783	497	4	19.89
3854	118	4	10.79
133	1991	3	7.7
2842	190	3	15.62
248	192	5	7.25
175	533	42	342.49
2026	57	4	7.2
401	491	3	9.33
1966	12	11	6.87
181	214	6	7.62
118	197	29	16.29
108	825	19	20.97
104	160	105	14.34
342	127	10	10.19
127	195	16	10.77
899	102	23	14.31
139	1145	4	9.26
104	107	1421	19.92
265	12	69	19.47
13	418	8	16.96
16	2037	4	7.05
101	1392	17	11.21
113	5842	4	13.88
113	3880	5	17.35
117	113	311	56.86
1855	127	4	8.92
180	9	22	11.63
1296	102	16	9.44
545	116	34	87.9
114	4089	5	12.75
117	158	36	7.22
3610	122	3	6.85
886	12	23	11.76
698	251	7	33.3
1276	322	3	13.8
111	674	21	32.06
122	441	13	13.31
1119	1231	4	31.07
106	265	48	11.89
1994	106	10	10.68
3420	108	5	7.01
352	101	54	6.81
106	191	66	7.72
3874	124	3	8.05
578	173	5	11.95
136	103	143	6.85
111	2523	6	8.71
347	682	3	10.28
134	1644	3	7.52
9	185	20	9.44
239	4318	5	52.69
365	105	37	8.92
381	880	3	12.19
190	956	3	8.3
6003	117	3	8.45
5562	106	4	7.84
121	2806	4	6.69
390	250	5	14.23
111	775	12	7.33
452	555	3	10.59
1221	153	3	7.47
698	108	15	7.97
5352	105	4	7.46
3187	8	3	6.97
4598	115	5	18.43
3467	110	6	13.11
814	167	4	10.43
118	1497	6	8.04
325	411	3	7.22
103	3944	6	9.55
719	302	5	21.59
130	1522	5	14.21
57	3414	3	7.01
2430	108	7	9.44
150	1915	4	15.13
831	189	4	11.8
7024	110	3	9.18
1509	108	11	14.33
449	138	42	270.03
753	752	4	22.52
116	864	10	7.79
1081	168	5	17.99
122	4747	3	8.25
1062	160	4	11.29
804	127	6	8.51
3749	111	4	6.87
148	141	17	15.92
174	158	17	33.04
420	129	7	6.94
1199	214	3	10.92
1377	109	9	7.49
6147	104	4	6.95
840	156	4	9.24
190	990	5	19.46
1484	311	16	176.88
121	395	16	13.8
174	305	9	22.13
375	604	4	15.8
108	3158	5	7.01
341	1219	3	13.57
3078	102	6	8.16
12	572	36	20.33
106	57	361	62.95
240	154	8	11.21
103	1192	16	10.27
643	467	3	11.87
1337	1069	3	21.35
913	230	3	9.57
1696	5000	3	35.62
4704	395	3	24.56
425	308	3	7.19
153	288	7	10.46
112	1056	10	7.68
112	7115	3	10.16
508	183	4	8.26
6888	107	3	6.95
2696	127	3	7.19
114	533	44	157.41
108	4440	4	6.98
107	7977	3	6.95
107	1795	10	9.44
425	109	26	17.31
386	4	12	64.08
119	4218	4	13.21
351	290	5	14.52
1502	104	12	7.2
188	160	14	25.63
7576	107	3	6.95
2523	111	6	8.71
585	104	27	10.62
106	1559	12	9.31
306	529	3	8.47
57	852	13	31.86
1109	107	15	12.53
301	12	61	20.51
396	1130	3	14.34
1531	155	3	8.9
181	14	148	8.11
203	483	4	8.93
102	4473	5	6.8
463	105	39	33.31
118	182	33	16.39
999	121	9	12.74
777	227	4	13.76
108	596	18	8.48
763	670	7	46.75
891	396	3	12.48
1641	200	3	11.74
7264	6653	3	54.67
1999	483	3	18.94
101	180	133	31.13
119	883	26	109.09
109	508	24	21.42
139	472	8	16.29
164	103	111	17.43
101	121	855	44.65
318	906	3	11.22
2897	243	3	17.54
1131	4644	5	62.95
291	528	5	18.15
4784	112	4	8.96
108	7070	3	8.58
3743	3696	6	101.02
102	2167	9	7.15
839	276	3	10.05
277	1068	3	11.65
2082	396	3	17.66
6017	110	4	12.24
120	3409	4	9.63
110	7708	3	9.18
3991	106	6	11.77
734	124	8	9.6
297	103	47	7.91
278	321	4	8.89
3455	252	3	21.87
1434	262	3	13.03
104	1267	14	7.86
139	220	22	57.93
109	258	41	25.17
6159	3004	3	39.59
3559	1413	3	29.28
5172	719	4	46.21
177	244	14	41.35
370	364	3	7.07
1654	303	3	14.64
252	9	23	32.1
477	3120	3	21.56
177	102	102	17.04
1166	102	16	12.04
108	4363	4	6.98
107	8062	3	6.95
960	107	21	29.75
1878	107	9	7.82
1583	122	14	61.22
216	214	5	7.78
9	1129	7	12.75
406	352	5	18.33
104	6058	4	6.95
103	283	56	20.36
119	2634	5	11.02
103	224	66	17.82
106	1306	13	7.44
483	290	4	12.22
130	4781	3	13.37
119	4550	3	7.21
126	154	24	7.02
167	12	115	9.28
412	190	4	7.57
103	114	866	30.66
1548	156	3	8.7
810	104	20	7.44
738	118	13	18.72
153	1189	3	7.18
184	192	8	11.95
148	569	6	13.72
114	1496	9	12.69
276	839	3	10.05
446	1053	8	55.85
294	239	42	378.74
9	419	10	8.08
104	2761	7	7.22
4266	111	4	9.11
12	154	143	13.9
588	156	4	6.76
5367	104	4	6.95
5439	118	3	9.21
643	122	13	20.56
199	12	108	48.57
867	221	3	8.87
104	2865	7	7.22
7264	5948	3	50.17
841	654	8	58.07
105	603	24	8.78
608	286	3	8.85
280	332	11	48.06
626	468	37	446.1
102	3500	7	9.52
122	6293	3	14.62
117	505	16	15.45
290	483	4	12.22
1761	108	9	10.23
424	128	7	7.05
102	3448	7	9.52
329	2496	4	27.03
449	386	42	422.72
104	456	47	58.17
127	362	11	13.15
382	1587	3	16.73
145	838	4	8
110	123	205	15.93
164	1181	3	7.73
7325	108	3	8.58
2650	128	3	8
279	878	3	10.84
445	697	3	11.57
259	4907	5	48.47
135	1694	4	12.5
455	248	4	10.55
559	3612	3	24.76
228	108	40	14.74
5772	105	4	7.46
3790	106	6	11.77
566	123	10	11.73
116	5069	4	15.46
475	126	10	9.83
489	342	3	9.05
561	356	3	9.23
3381	250	3	18.87
111	4912	4	9.11
876	108	19	25.95
2497	106	8	10.35
223	797	3	8.53
2701	103	9	14.34
9	880	7	9.43
1358	110	10	9.79
4273	8	3	9.51
114	8016	3	10.67
150	1201	3	6.9
2764	120	4	7.24
6703	2328	3	42.45
4924	116	3	7.41
145	199	9	8.55
4561	111	4	9.11
110	796	19	24.16
451	504	4	16.58
289	251	4	7.5
271	683	3	9.13
789	703	3	15.04
1138	658	3	17.26
180	7	3	11.15
1955	104	10	8.73
384	516	3	9.26
794	209	3	7.98
108	1108	13	12.34
2855	12	8	8.75
239	139	42	251.48
105	109	1095	107.67
452	608	3	11.31
117	1081	8	8.62
105	308	47	18.73
103	2509	10	15.93
113	4272	4	9.26
119	273	26	27.79
109	6828	3	8.98
955	318	6	32.41
109	719	16	10.81
264	4493	3	22.02
2019	570	4	28.96
704	120	11	13.65
7181	113	3	10.41
357	107	40	28.78
2413	114	6	9.37
1496	114	9	12.69
1384	143	4	12.1
720	2477	3	22.39
129	308	11	13.21
679	425	4	17.28
114	4634	4	9.6
757	277	3	10.27
1499	2628	4	40.24
1930	118	5	7.74
1319	560	3	16.95
153	2317	3	10.83
7194	107	3	6.95
2144	183	3	12.76
3764	3122	4	51.86
2890	12	7	7.65
3866	114	5	12.75
102	2676	9	12.24
5304	112	4	13.55
481	112	18	9.7
154	187	12	17.45
3030	1384	3	28.25
465	1231	3	15.67
113	1023	10	9.92
1797	367	3	16.72
591	626	37	472.44
2242	155	3	10.86
441	115	16	8.48
2063	1213	3	24.3
112	105	868	57.21
1208	105	15	10.5
132	1211	5	12.44
1083	6548	3	37.14
132	1294	4	8.59
385	243	5	13.41
9	1700	4	7.27
4889	119	3	7.21
135	723	11	38.36
1825	132	3	6.97
103	869	19	7.05
1797	175	3	11.1
217	167	6	6.7
106	1897	12	23.54
109	4279	4	7.47
234	1694	3	13.88
188	605	8	30.01
116	6045	3	7.41
1403	8	6	11.44
590	115	13	6.8
1011	108	12	7.62
1317	189	3	10.16
6439	168	3	24.57
236	105	55	14.93
482	185	4	8.08
387	943	3	12.61
105	4121	6	11.19
731	517	3	12.64
2140	119	5	8.67
453	632	4	17.45
122	5666	3	10.3
138	2927	3	11.83
533	294	42	419.6
221	347	7	20.99
113	4664	4	9.26
4032	5923	3	47.94
4921	451	3	28
101	735	31	10.45
4755	116	4	10.77
101	787	30	19.8
1446	12	15	7.55
402	12	42	7.18
586	430	3	10.53
143	2173	3	10
118	613	10	7.42
157	226	9	13.77
2579	405	9	94.85
1224	1022	3	19.75
111	1459	9	10.54
8054	107	3	6.95
2108	104	9	7.38
2948	2380	3	33.66
496	113	30	51.14
330	174	6	11.02
4451	769	3	28.04
143	2293	3	10
2238	109	7	8.56
107	4156	6	13.9
623	107	32	45.68
1355	129	4	7.47
1736	107	11	13.21
7467	9	3	16.05
5766	118	3	9.21
138	139	46	109.13
1319	109	10	9.26
108	6299	3	8.58
121	5491	3	9.18
115	3760	5	13.37
205	118	29	18.54
151	104	111	9.04
6822	109	3	8.98
506	107	25	10.37
802	1521	3	19.79
544	476	3	10.69
368	12	56	32.33
423	114	25	24.39
126	3631	3	8.28
151	246	7	8.04
116	403	18	10.28
115	5934	3	6.9
2957	133	3	10.35
349	102	52	30.22
272	129	10	8.27
990	190	5	19.46
527	239	42	464.28
117	706	10	7.3
111	335	24	11.07
105	350	41	14.96
308	399	3	6.81
106	619	25	11.3
123	438	10	7.92
5516	1925	3	36.13
1299	101	19	12.53
5870	862	3	31.11
625	730	3	14.28
120	108	273	8.44
293	151	6	7.07
1884	119	5	6.95
6687	6670	3	54.67
2234	167	3	12.02
338	954	5	26.58
57	1109	6	8.52
124	5691	3	11.58
124	3562	3	6.95
107	381	31	9.94
166	222	10	18.47
798	258	3	9.27
107	591	20	6.64
7544	110	3	9.18
14	155	199	7.57
2886	1569	8	109.36
107	515	26	13.32
714	147	4	7.29
1570	185	3	11
305	149	7	11.44
111	3079	6	12.38
14	110	2086	26.43
107	6700	3	6.95
21	1514	4	11.86
7599	116	3	11.59
8062	107	3	6.95
382	1982	3	18.36
993	104	19	13.9
12	2499	10	10.94
1441	102	14	7.44
671	57	8	8.57
599	107	27	21.99
113	3522	6	15.47
1712	107	11	13.21
106	4377	5	9.8
116	6299	3	11.59
104	1074	15	7.46
881	719	3	15.87
169	394	10	30.19
105	104	2111	361.4
722	192	4	11.4
191	1156	3	9.48
4015	116	5	14.23
1173	190	3	9.61
4500	428	3	24.9
9	4244	4	16.55
732	354	3	10.62
105	296	54	30.05
108	1248	12	13.15
623	1255	3	17.22
1807	295	3	14.93
758	295	3	9.84
165	704	6	19.25
576	391	3	10.2
530	254	3	7.24
1101	5035	4	49.73
322	1276	3	13.8
103	2075	10	7.51
571	1237	5	33.8
510	301	3	8.5
264	1886	3	14.83
419	8	10	7.84
2420	115	6	10.04
2954	2	3	7.15
1035	108	18	30.18
2090	108	8	9.79
2806	121	4	6.69
4	13	15	45.13
120	496	11	7.72
103	1955	10	7.51
641	103	25	7.59
200	400	4	8.13
14	415	55	6.68
211	665	3	7.5
436	258	4	10.95
156	146	11	7.18
117	2287	5	7.54
137	108	91	10.06
5931	105	4	7.46
128	5097	3	14.53
184	834	3	7.19
624	185	4	9.62
3917	110	5	15.31
1993	105	10	9.85
114	8079	3	10.67
5045	853	4	47.62
4957	106	4	7.84
579	121	12	10.79
115	591	20	26.34
185	5427	3	21.2
12	1922	12	7.8
2570	8	3	6.97
4550	119	3	7.21
3618	8	3	8.07
7536	110	3	9.18
4679	108	4	6.98
178	501	5	11.42
262	105	46	7.06
1763	123	5	9.17
662	121	10	8.16
2223	105	9	8.36
641	1569	5	37.67
12	2042	11	12.03
382	2550	7	63.72
178	458	4	7.09
167	607	7	21.63
112	108	502	13.46
315	887	8	47.53
108	4762	4	6.98
329	1594	4	23.15
124	4464	3	9.49
823	175	3	6.97
9	1755	6	14.15
3136	105	7	8.03
360	720	3	10.8
840	1619	3	20.43
12	3208	7	7.65
478	345	5	19.32
103	4571	5	7.96
464	249	4	10.62
57	2898	5	16.51
8027	107	3	6.95
362	1607	3	15.68
1026	104	18	10.81
151	1119	3	6.95
127	1745	5	12.74
1232	5093	4	52.04
5582	116	3	7.41
115	2669	5	7.44
632	107	22	11.34
101	875	26	11.14
119	139	73	56.66
1274	122	7	11.32
428	179	8	24.34
145	1611	5	19.02
18	20	3	45.11
197	228	5	6.88
783	650	4	22.32
108	352	25	7.68
114	2518	6	9.37
372	268	4	10.12
129	296	12	15.08
1170	104	15	9.01
197	118	29	16.29
129	104	233	30.64
267	199	5	7.93
102	4739	5	6.8
1455	12	15	7.55
344	12	49	6.76
2926	116	5	9.68
108	6611	3	8.58
143	4460	3	15.88
415	114	44	106.35
204	311	42	354.69
119	437	13	8.37
312	226	5	11.27
101	618	34	7.02
525	1049	3	15.12
103	4233	5	7.96
569	148	6	13.72
3027	150	3	12.71
513	135	6	9.67
204	1	7	13.33
458	9	10	9.22
7215	107	3	6.95
103	4317	5	7.96
176	174	8	7.88
1594	102	13	8.73
101	798	29	9.38
838	57	14	36.8
312	116	19	6.94
345	825	4	17.06
121	5632	3	9.18
191	4	12	44.11
463	662	3	11.75
105	1317	14	11.06
401	1015	3	13.31
108	303	29	8.05
427	633	3	10.97
1698	405	3	16.84
1319	104	13	6.75
180	1975	3	12.15
330	118	17	10.71
108	6304	3	8.58
277	104	45	7.21
108	111	591	89.18
5511	104	4	6.95
2880	192	8	70.37
986	109	12	7.9
5574	110	4	12.24
1030	101	22	8.83
113	833	14	15.23
288	171	6	9.66
4364	115	4	10.08
2725	103	8	7.66
5354	115	3	6.9
4596	166	3	17.5
4281	8	3	9.51
12	1837	12	7.8
6422	6771	3	54.67
115	336	20	9.04
57	353	12	9.76
110	5603	4	12.24
188	600	5	13.92
106	2066	10	10.68
262	346	9	34.61
2178	5247	3	37.95
125	101	495	11.75
2886	106	7	8.64
3664	6668	3	46.35
1146	151	3	6.68
4906	21	5	36.55
102	138	150	9
4102	110	5	10.39
1459	103	14	10.06
102	187	92	13.84
340	103	42	16.49
613	278	3	8.57
102	269	58	10.85
118	2521	5	9.73
193	286	5	8.43
425	598	3	10.57
482	272	3	7.13
862	5870	3	31.11
383	2153	8	70.99
165	1095	6	24.42
631	329	3	9.71
643	991	3	16.91
130	3263	3	11.85
208	1328	3	11.09
576	310	3	8.92
5036	121	4	17.94
7068	112	3	10.16
1188	189	3	9.52
576	144	5	8.98
123	584	8	7.17
5427	185	3	21.2
628	1580	5	38.9
120	105	441	13.66
2198	128	3	6.74
110	2253	6	6.86
406	1876	5	35.44
1482	3703	3	30.92
465	182	4	7.28
16	3730	3	7.98
2477	720	3	22.39
798	254	3	9.33
241	340	4	9.33
134	1348	4	9.74
2415	1005	3	25.15
3723	115	4	7.8
14	101	6895	126.5
2247	108	8	11.63
107	526	23	8.24
511	824	4	20.43
105	2647	8	9.65
977	105	18	10.95
4011	119	4	10.8
130	1919	3	6.64
205	174	13	29.95
368	158	7	13.94
231	1611	5	27.4
887	352	3	12.23
116	416	18	11.65
204	1484	16	144.61
185	1031	4	13.53
1354	104	14	9.61
656	102	27	7.69
186	16	19	6.9
105	497	33	18.38
879	6194	3	35.83
3497	114	5	10.15
2073	109	7	7.19
225	973	3	9.99
527	12	44	40.36
646	373	3	10.39
656	244	4	12.68
225	1016	3	9.99
107	4854	5	11.59
349	233	4	8.6
717	1232	3	18.8
105	414	36	16.49
215	658	4	12.51
886	654	3	15.41
456	104	47	58.17
1560	140	3	7.21
405	1838	4	26.58
111	2483	6	8.71
305	819	3	10.36
310	107	34	6.86
202	137	23	52.27
114	7246	3	10.67
174	12	115	15.33
102	2046	11	9.5
174	300	6	10.31
229	259	4	6.83
114	1306	9	9.44
7820	107	3	6.95
115	1968	6	7.55
106	120	456	35.68
115	1916	8	13.9
380	116	27	34.14
4639	102	5	6.8
3050	131	3	9.73
4134	107	5	6.93
5988	104	4	6.95
374	513	4	14.24
641	924	4	23.4
104	5041	4	6.95
57	1683	5	9.71
319	674	3	9.94
222	703	3	7.87
125	3159	4	12.88
474	252	3	7
501	286	5	17.75
6221	1312	3	38.45
505	4753	5	54.15
215	157	7	7.27
1100	106	15	8.49
573	101	37	10.73
1028	8	6	7.98
474	151	5	8.52
239	883	26	278.11
215	112	33	10.08
698	105	23	13.92
842	128	5	7
850	182	3	6.7
2871	119	4	7.79
124	1216	8	17.36
592	297	3	8.56
109	1341	9	8.56
3701	1483	3	30.92
115	5303	3	11.06
104	310	44	9.19
183	2579	9	76.64
1009	169	3	7.19
3756	108	5	9.44
195	106	72	16.55
119	1866	5	6.95
155	3042	3	13.04
4792	112	4	8.96
592	105	25	8.74
109	1162	12	11.81
871	121	8	6.87
425	3040	3	20.96
1475	146	3	7.52
3392	157	3	14.09
112	2338	10	33.91
5146	105	4	7.46
463	108	22	10.3
803	548	4	21.1
